Gene,Gene_ID,Disease,Disease_ID,Gene_Degree,Disease_Degree,Gene_IC,Disease_IC,Combined_IC,Gene_Network_Score,Dis_Network_Score,GMT_Confirmed,Probability_Score,Percentile,Rank_Gene_for_Disease,Rank_Disease_for_Gene
LAMP2,3920,Cardiovascular phenotype,MedGen_CN230736,8,186,9.4815,4.5933,14.0749,0.273332,0.326958,1.0,0.373131,13.57,53,7
CHEK2,11200,Hereditary nonpolyposis colon cancer,ClinVar_NULL,39,12,7.1961,8.5475,15.7437,0.256911,0.195497,1.0,0.373111,13.57,12,20
MEF2C,4208,Neurodevelopmental disorder,ClinVar_NULL,5,263,10.1596,4.0936,14.2532,0.341617,0.130528,1.0,0.373032,13.56,69,4
KCNQ2,3785,Autosomal recessive congenital ichthyosis,ClinVar_NULL,20,14,8.1596,8.3251,16.4848,0.138964,0.094454,1.0,0.373024,13.55,13,10
BGN,633,Cardiovascular phenotype,MedGen_CN230736,4,186,10.4815,4.5933,15.0749,0.193586,0.113578,1.0,0.373022,13.55,54,4
ALG13,79868,Seizure,MedGen_C0036572,8,116,9.4815,5.2745,14.7561,0.284306,0.159704,1.0,0.37302,13.54,52,6
CLCNKB,1188,Epilepsy,ClinVar_NULL,7,69,9.6742,6.024,15.6982,0.181195,0.067961,1.0,0.372938,13.54,42,7
PRPS1L1,221823,Hearing loss,ClinVar_NULL,8,63,9.4815,6.1552,15.6368,0.196675,0.079477,1.0,0.372926,13.53,41,6
FZR1,51343,Anophthalmia-microphthalmia syndrome,OMIM_613986,26,11,7.7811,8.6731,16.4542,0.145489,0.128141,1.0,0.372882,13.53,7,17
CRX,1406,Retinal dystrophy,ClinVar_NULL,7,252,9.6742,4.1552,13.8294,0.316047,0.304866,1.0,0.372853,13.52,84,7
MSH6,2956,B Lymphoblastic Leukemia/Lymphoma,ClinVar_NULL,35,3,7.3523,10.5475,17.8998,0.12216,0.210451,0.0,0.372768,13.51,3,21
COL1A1,1277,Osteogenesis imperfecta,ClinVar_NULL,18,27,8.3116,7.3776,15.6892,0.210122,0.161,1.0,0.37272,13.51,16,9
DICER1,23405,Hereditary cancer,ClinVar_NULL,18,34,8.3116,7.045,15.3567,0.191113,0.260097,1.0,0.372625,13.5,15,6
IFT74,80173,Microcephaly,MedGen_1644158,5,117,10.1596,5.2621,15.4218,0.222231,0.026261,1.0,0.372522,13.5,42,4
IDH1,3417,Neoplasm,ClinVar_NULL,7,67,9.6742,6.0664,15.7406,0.119583,0.138304,1.0,0.372482,13.49,13,5
TP53,7157,Cervical cancer,OMIM_187600,70,2,6.3523,11.1325,17.4848,0.143486,0.36884,0.0,0.372428,13.49,2,12
PTEN,5728,Familial meningioma,ClinVar_NULL,52,7,6.7811,9.3251,16.1063,0.222844,0.195969,1.0,0.372367,13.48,6,11
PALB2,79728,Basal cell carcinoma,MedGen_C0027672,43,5,7.0553,9.8106,16.8659,0.093951,0.171797,1.0,0.372338,13.47,5,25
BBS10,79738,Retinal dystrophy,ClinVar_NULL,6,252,9.8966,4.1552,14.0518,0.301066,0.251158,1.0,0.372327,13.47,85,6
WT1,7490,Kidney disorder,MedGen_C0022658,15,47,8.5747,6.5779,15.1526,0.237137,0.217467,1.0,0.372321,13.46,39,9
DYNC2H1,79659,Optic atrophy,ClinVar_NULL,9,79,9.3116,5.8287,15.1403,0.26085,0.117524,1.0,0.372248,13.46,52,7
KCNH1,3756,Seizure,MedGen_C0036572,7,116,9.6742,5.2745,14.9487,0.254973,0.133325,1.0,0.372244,13.45,53,4
CLCN1,1180,RASopathy,ClinVar_NULL,13,23,8.7811,7.6089,16.39,0.096036,0.108815,1.0,0.37217,13.45,16,10
DCTN1,1639,Charcot-Marie-Tooth disease,ClinVar_NULL,8,81,9.4815,5.7926,15.2742,0.205739,0.144303,1.0,0.372143,13.44,44,8
STXBP1,6812,Epileptic encephalopathy,MedGen_C0543888,18,33,8.3116,7.0881,15.3997,0.26791,0.145348,1.0,0.372093,13.44,27,9
ACADVL,37,Intellectual developmental disorder,ClinVar_NULL,9,63,9.3116,6.1552,15.4668,0.235653,0.077064,1.0,0.372019,13.43,34,8
MYH7,4625,Left ventricular noncompaction,ClinVar_NULL,48,19,6.8966,7.8846,14.7812,0.374681,0.276304,1.0,0.371999,13.42,17,15
PPP1CB,5500,Neurodevelopmental delay,ClinVar_NULL,6,86,9.8966,5.7062,15.6028,0.17739,0.067637,1.0,0.371896,13.42,49,5
VPS13B,157680,Abnormality of the nervous system,ClinVar_NULL,9,55,9.3116,6.3511,15.6628,0.195725,0.085557,1.0,0.371821,13.41,27,7
EBF3,253738,Global developmental delay,MedGen_C0026827,7,131,9.6742,5.0991,14.7733,0.27022,0.149905,1.0,0.371808,13.41,53,4
MYH7,4625,Sudden unexplained death,MedGen_C0007194,48,15,6.8966,8.2256,15.1222,0.347175,0.235635,1.0,0.37176,13.4,14,16
WT1,7490,Nephrotic syndrome,MedGen_10308,15,45,8.5747,6.6406,15.2153,0.249158,0.184215,1.0,0.371693,13.4,28,10
BRCA1,672,Ovarian neoplasm,MedGen_C0027672,46,20,6.958,7.8106,14.7686,0.325139,0.337524,1.0,0.371657,13.39,15,23
AKT1,207,Neoplasm,ClinVar_NULL,10,67,9.1596,6.0664,15.226,0.157278,0.247703,1.0,0.371592,13.38,14,10
DMD,1756,Progressive muscle weakness,MedGen_C4022648,34,3,7.3941,10.5475,17.9416,0.057924,0.276431,0.0,0.371537,13.38,3,11
PNPLA6,10908,Marfanoid habitus and intellectual disability,MedGen_CN263130,16,19,8.4815,7.8846,16.3661,0.138656,0.082232,1.0,0.371424,13.37,16,7
SLC2A1,6513,Developmental disorder,MedGen_C0008073,16,30,8.4815,7.2256,15.7072,0.204837,0.141012,1.0,0.371409,13.37,22,7
DNM1L,10059,Myopathy,MedGen_10135,9,50,9.3116,6.4886,15.8003,0.162968,0.096338,1.0,0.371393,13.36,25,7
KCNV2,169522,Retinal dystrophy,ClinVar_NULL,5,252,10.1596,4.1552,14.3148,0.26694,0.20791,1.0,0.371391,13.36,86,5
BRCA2,675,Carcinoma of pancreas,MedGen_C0235974,66,13,6.4372,8.4321,14.8692,0.363881,0.311863,1.0,0.371367,13.35,10,20
CRYAB,1410,Cardiovascular phenotype,MedGen_CN230736,8,186,9.4815,4.5933,14.0749,0.268352,0.324527,1.0,0.371367,13.35,55,7
ANO5,203859,Polycystic kidney disease,MedGen_9639,18,16,8.3116,8.1325,16.4441,0.092589,0.142137,1.0,0.371345,13.34,13,10
CHEK2,11200,Bone osteosarcoma,OMIM_259500,39,4,7.1961,10.1325,17.3286,0.205676,0.234247,0.0,0.371341,13.33,3,21
LMNB2,84823,Kidney disorder,MedGen_C0022658,13,47,8.7811,6.5779,15.359,0.210512,0.182036,1.0,0.371337,13.33,40,11
CHEK2,11200,Diffuse midline glioma,ClinVar_NULL,39,17,7.1961,8.045,15.2412,0.281724,0.265215,1.0,0.37129,13.32,10,22
ZNF260,339324,Abnormality of metabolism/homeostasis,MedGen_C4021768,15,22,8.5747,7.6731,16.2477,0.127801,0.113279,1.0,0.371251,13.32,21,7
SCN8A,6334,Fetal akinesia deformation sequence,ClinVar_NULL,21,16,8.0892,8.1325,16.2217,0.171793,0.106925,1.0,0.371231,13.31,15,9
FLCN,201163,Ovarian cancer,OMIM_167000,13,39,8.7811,6.8471,15.6282,0.163909,0.183472,1.0,0.371218,13.31,19,9
TRPV4,59341,Spondyloepimetaphyseal dysplasia,MedGen_609408,25,16,7.8377,8.1325,15.9702,0.172259,0.186442,1.0,0.371207,13.3,11,12
ASXL1,171023,Developmental delay,ClinVar_NULL,17,26,8.3941,7.4321,15.8261,0.206346,0.119287,1.0,0.371115,13.29,19,9
PMS2,5395,Hereditary cancer,ClinVar_NULL,31,34,7.5274,7.045,14.5724,0.306774,0.348208,1.0,0.371079,13.29,16,19
ARF3,377,Microcephaly,MedGen_1644158,7,117,9.6742,5.2621,14.9363,0.257497,0.12667,1.0,0.371066,13.28,43,4
POLGARF,125316803,Generalized epilepsy,ClinVar_NULL,31,11,7.5274,8.6731,16.2004,0.173577,0.161967,1.0,0.370997,13.28,11,11
TBC1D24,57465,Developmental delay,ClinVar_NULL,18,26,8.3116,7.4321,15.7437,0.226796,0.117263,1.0,0.370904,13.27,20,6
SOS1,6654,RASopathy,ClinVar_NULL,24,23,7.8966,7.6089,15.5055,0.240244,0.19163,1.0,0.37077,13.27,17,9
PTRH2,51651,Hearing impairment,MedGen_C0950123,6,77,9.8966,5.8657,15.7623,0.161168,0.047503,1.0,0.370698,13.26,53,5
EIF2B2,8892,Abnormality of the nervous system,ClinVar_NULL,7,55,9.6742,6.3511,16.0253,0.139626,0.03876,1.0,0.370679,13.26,28,7
STIL,6491,Intellectual disability,ClinVar_NULL,3,498,10.8966,3.1725,14.0691,0.302878,0.140347,1.0,0.370654,13.25,37,3
LZTR1,8216,Diffuse midline glioma,ClinVar_NULL,21,17,8.0892,8.045,16.1343,0.158935,0.14063,1.0,0.370654,13.25,11,11
TP53,7157,Diffuse pediatric--grade glioma,ClinVar_NULL,70,6,6.3523,9.5475,15.8998,0.220791,0.277101,1.0,0.370653,13.24,6,13
SPTLC1,10558,Amyotrophic lateral sclerosis,MedGen_274,11,39,9.0221,6.8471,15.8692,0.172552,0.092108,1.0,0.370649,13.23,33,10
PTPN11,5781,Premature ventricular contraction,ClinVar_NULL,47,3,6.927,10.5475,17.4745,0.202814,0.227389,0.0,0.370578,13.23,3,8
GABRA1,2554,Seizure,MedGen_C0036572,8,116,9.4815,5.2745,14.7561,0.277964,0.155498,1.0,0.370558,13.22,54,7
FBN1,2200,Loeys-Dietz syndrome,OMIM_PS265120,44,10,7.0221,8.8106,15.8327,0.206253,0.246554,1.0,0.370526,13.22,10,21
MRE11,4361,Hereditary breast ovarian cancer syndrome,OMIM_237300,12,56,8.8966,6.3251,15.2217,0.197741,0.214362,1.0,0.370507,13.21,26,9
PLA2G6,8398,Abnormal brain morphology,OMIM_605039,17,22,8.3941,7.6731,16.0672,0.157665,0.12726,1.0,0.370504,13.2,20,7
MYH7,4625,Ventricular fibrillation,MedGen_21844,48,16,6.8966,8.1325,15.0291,0.320978,0.284416,1.0,0.370412,13.2,15,17
JMJD1C,221037,Neurodevelopmental disorder,ClinVar_NULL,4,263,10.4815,4.0936,14.5751,0.303084,0.064842,1.0,0.370245,13.19,70,3
HBB,3043,FETAL HEMOGLOBIN QUANTITATIVE TRAIT LOCUS,ClinVar_NULL,69,5,6.373,9.8106,16.1836,0.063738,0.419031,1.0,0.370237,13.19,5,8
USP9X,8239,Neurodevelopmental disorder,ClinVar_NULL,5,263,10.1596,4.0936,14.2532,0.335665,0.12322,1.0,0.370067,13.18,71,3
COL9A3,1299,Connective tissue disorder,MedGen_C0009782,10,57,9.1596,6.2996,15.4592,0.16536,0.176734,1.0,0.370009,13.18,35,8
DMD,1756,Color vision defect,OMIM_310200,34,3,7.3941,10.5475,17.9416,0.05187,0.275647,0.0,0.369814,13.17,3,12
TP53,7157,Vulvar adenocarcinoma of mammary gland,ClinVar_NULL,70,2,6.3523,11.1325,17.4848,0.140859,0.358829,0.0,0.3698,13.17,2,14
AP5Z1,9907,Retinal dystrophy,ClinVar_NULL,4,252,10.4815,4.1552,14.6368,0.250383,0.118847,1.0,0.369756,13.16,87,4
ATP1A3,478,Dystonic disorder,MedGen_C0013421,23,18,7.958,7.9626,15.9206,0.191146,0.153306,1.0,0.369751,13.15,18,9
MYH6,4624,Dilated cardiomyopathy,MedGen_2880,25,51,7.8377,6.4601,14.2978,0.359223,0.302469,1.0,0.369652,13.15,39,15
CACNA1A,773,Migraine,ClinVar_NULL,34,9,7.3941,8.9626,16.3567,0.120898,0.20311,1.0,0.369632,13.14,8,13
CDK8,1024,Intellectual disability,ClinVar_NULL,3,498,10.8966,3.1725,14.0691,0.299394,0.13973,1.0,0.369631,13.14,38,3
FPGT-TNNI3K,100526835,Cardiovascular phenotype,MedGen_CN230736,5,186,10.1596,4.5933,14.753,0.214457,0.17092,1.0,0.369606,13.13,56,5
AP4M1,9179,Hereditary spastic paraplegia,ClinVar_NULL,10,77,9.1596,5.8657,15.0253,0.270646,0.130907,1.0,0.369562,13.13,45,7
USH2A,7399,Deafness,MedGen_C0011053,24,18,7.8966,7.9626,15.8592,0.223794,0.128329,1.0,0.369548,13.12,16,14
TCF7L2,6934,Autism spectrum disorder,MedGen_C1510586,12,55,8.8966,6.3511,15.2477,0.257796,0.123477,1.0,0.369533,13.11,36,6
PTPN11,5781,LEOPARD syndrome,ClinVar_NULL,47,4,6.927,10.1325,17.0595,0.276184,0.216435,0.0,0.369458,13.11,4,9
DMXL2,23312,Developmental and epileptic encephalopathy,MONDO_0100620,6,108,9.8966,5.3776,15.2742,0.237692,0.047755,1.0,0.369401,13.1,54,6
COL11A1,1301,Short stature,ClinVar_NULL,11,36,9.0221,6.9626,15.9847,0.155967,0.082019,1.0,0.3694,13.1,24,5
ATM,472,Carcinoma of pancreas,MedGen_C0235974,63,13,6.5043,8.4321,14.9363,0.339634,0.31259,1.0,0.369386,13.09,11,18
PTPN11,5781,Werner syndrome,OMIM_277700,47,2,6.927,11.1325,18.0595,0.072932,0.263451,0.0,0.369307,13.09,2,10
NRAS,4893,Juvenile myelomonocytic leukemia,OMIM_614286,51,6,6.8091,9.5475,16.3567,0.137318,0.23559,1.0,0.369288,13.08,6,14
RECQL4,9401,Ovarian cancer,OMIM_167000,13,39,8.7811,6.8471,15.6282,0.157709,0.181782,1.0,0.369282,13.07,20,6
SLC26A4,5172,Wolff-Parkinson-White pattern,OMIM_194200,12,22,8.8966,7.6731,16.5697,0.086691,0.054937,1.0,0.369224,13.07,19,10
SCN5A,6331,Atrial fibrillation,MedGen_C4531288,37,20,7.2721,7.8106,15.0827,0.316764,0.235575,1.0,0.369153,13.06,17,20
MYH6,4624,Heart,ClinVar_NULL,25,10,7.8377,8.8106,16.6483,0.106911,0.111576,1.0,0.369138,13.06,9,16
KCNQ2,3785,Complex neurodevelopmental disorder,ClinVar_NULL,20,28,8.1596,7.3251,15.4848,0.267965,0.125657,1.0,0.369132,13.05,21,11
NSD1,64324,Neurodevelopmental delay,ClinVar_NULL,8,86,9.4815,5.7062,15.1878,0.244633,0.09624,1.0,0.369131,13.05,50,6
CDH23,64072,Stickler syndrome,ClinVar_NULL,30,11,7.5747,8.6731,16.2477,0.168625,0.143451,1.0,0.369047,13.04,11,16
PTPN11,5781,Ewing sarcoma,ClinVar_NULL,47,3,6.927,10.5475,17.4745,0.178201,0.251948,0.0,0.368972,13.04,3,11
NRAS,4893,Breast adenocarcinoma,MedGen_C0858252,51,4,6.8091,10.1325,16.9416,0.22383,0.321304,0.0,0.368959,13.03,2,15
TSC2,7249,Polycystic kidney disease,MedGen_9639,22,16,8.0221,8.1325,16.1546,0.133396,0.167764,1.0,0.368942,13.02,14,13
PALB2,79728,Endometrial carcinoma,ClinVar_NULL,43,27,7.0553,7.3776,14.4329,0.336455,0.373654,1.0,0.36886,13.02,18,26
EVI2A,2123,Cardiovascular phenotype,MedGen_CN230736,4,186,10.4815,4.5933,15.0749,0.192999,0.092769,1.0,0.368822,13.01,57,4
PNPO,55163,Seizure,MedGen_C0036572,5,116,10.1596,5.2745,15.4341,0.171201,0.072313,1.0,0.368784,13.01,55,4
PRPH2,5961,Macular degeneration,MedGen_CN239348,25,15,7.8377,8.2256,16.0633,0.155836,0.174938,1.0,0.368752,13.0,14,18
GRIN2A,2903,Epilepsy,ClinVar_NULL,11,69,9.0221,6.024,15.0461,0.267364,0.139457,1.0,0.368712,13.0,43,8
CYP27A1,1593,Cardiovascular phenotype,MedGen_CN230736,4,186,10.4815,4.5933,15.0749,0.197082,0.086489,1.0,0.36866,12.99,58,3
GATA3,2625,Neurodevelopmental disorder,ClinVar_NULL,4,263,10.4815,4.0936,14.5751,0.306163,0.052346,1.0,0.368613,12.98,72,4
DYRK1A,1859,Autism spectrum disorder,MedGen_C1510586,12,55,8.8966,6.3511,15.2477,0.253623,0.124205,1.0,0.368592,12.98,37,7
USH2A,7399,Usher syndrome,OMIM_618358,24,24,7.8966,7.5475,15.4441,0.281027,0.13971,1.0,0.368583,12.97,23,15
TCTN1,79600,Global developmental delay,MedGen_C0026827,5,131,10.1596,5.0991,15.2587,0.186626,0.08934,1.0,0.36848,12.97,54,5
MED12,9968,Centronuclear myopathy,OMIM_PS161800,26,10,7.7811,8.8106,16.5917,0.076784,0.166409,1.0,0.368477,12.96,8,7
SETD5,55209,Microcephaly,MedGen_1644158,7,117,9.6742,5.2621,14.9363,0.257921,0.112726,1.0,0.368464,12.96,44,4
SLC26A4,5172,RASopathy,ClinVar_NULL,12,23,8.8966,7.6089,16.5055,0.100187,0.046916,1.0,0.368376,12.95,18,11
CNGA3,1261,Optic atrophy,ClinVar_NULL,10,79,9.1596,5.8287,14.9883,0.250966,0.15928,1.0,0.368371,12.95,53,7
RERE,473,Neurodevelopmental disorder,ClinVar_NULL,4,263,10.4815,4.0936,14.5751,0.304969,0.052362,1.0,0.368306,12.94,73,4
PLA2G6,8398,Neurodegeneration,ClinVar_NULL,17,23,8.3941,7.6089,16.003,0.172728,0.110167,1.0,0.368299,12.93,16,8
SDHA,6389,Diffuse midline glioma,ClinVar_NULL,20,17,8.1596,8.045,16.2047,0.119576,0.158376,1.0,0.368268,12.93,12,12
SPTAN1,6709,Epileptic encephalopathy,MedGen_C0543888,16,33,8.4815,7.0881,15.5697,0.227819,0.124894,1.0,0.368265,12.92,28,9
POLE,5426,Hereditary cancer,ClinVar_NULL,22,34,8.0221,7.045,15.0672,0.219247,0.292269,1.0,0.368208,12.92,17,12
NR2E3,10002,Optic atrophy,ClinVar_NULL,12,79,8.8966,5.8287,14.7253,0.293391,0.185794,1.0,0.368205,12.91,54,10
NPHP3,27031,Focal segmental glomerulosclerosis,MedGen_4904,13,42,8.7811,6.7402,15.5213,0.210137,0.130072,1.0,0.36818,12.91,37,10
PCDH12,51294,Neurodevelopmental disorder,ClinVar_NULL,4,263,10.4815,4.0936,14.5751,0.301983,0.055642,1.0,0.36817,12.9,74,3
SPTAN1,6709,Developmental delay,ClinVar_NULL,16,26,8.4815,7.4321,15.9136,0.197497,0.087078,1.0,0.367981,12.89,21,10
CHEK2,11200,Sarcoma,MedGen_C1261473,39,4,7.1961,10.1325,17.3286,0.188164,0.240011,0.0,0.367921,12.89,2,23
RBM10,8241,Intellectual disability,ClinVar_NULL,3,498,10.8966,3.1725,14.0691,0.297429,0.133544,1.0,0.367918,12.88,39,3
FGA,2243,Thrombocytopenia,MedGen_52737,13,43,8.7811,6.7062,15.4873,0.189991,0.163178,1.0,0.367918,12.88,35,7
PMM2,5373,Focal segmental glomerulosclerosis,MedGen_4904,9,42,9.3116,6.7402,16.0518,0.143233,0.048563,1.0,0.367906,12.87,38,8
FLVCR1,28982,Neurodevelopmental disorder,ClinVar_NULL,4,263,10.4815,4.0936,14.5751,0.31113,0.041794,1.0,0.367849,12.87,75,4
PKD1,5310,Polycystic kidney disease,MedGen_9639,27,16,7.7267,8.1325,15.8592,0.150874,0.233076,1.0,0.367841,12.86,15,18
CEP290,80184,Micrognathia,MedGen_C0025990,36,3,7.3116,10.5475,17.8592,0.100592,0.226598,0.0,0.367788,12.86,3,11
PRX,57716,Charcot-Marie-Tooth disease,ClinVar_NULL,9,81,9.3116,5.7926,15.1043,0.208768,0.172078,1.0,0.367785,12.85,45,8
ARF3,377,Global developmental delay,MedGen_C0026827,7,131,9.6742,5.0991,14.7733,0.253101,0.152014,1.0,0.367779,12.84,55,5
CC2D2A,57545,Joubert syndrome,ClinVar_NULL,17,51,8.3941,6.4601,14.8542,0.275564,0.226791,1.0,0.367775,12.84,38,14
MORC2,22880,Charcot-Marie-Tooth disease,ClinVar_NULL,9,81,9.3116,5.7926,15.1043,0.2199,0.157157,1.0,0.36777,12.83,46,7
CHEK2,11200,Gastric cancer,OMIM_613659,39,31,7.1961,7.1783,14.3744,0.329244,0.377182,1.0,0.367764,12.83,19,24
PROM1,8842,Retinal dystrophy,ClinVar_NULL,8,252,9.4815,4.1552,13.6368,0.316928,0.338789,1.0,0.367718,12.82,88,8
FOXRED1,55572,Seizure,MedGen_C0036572,5,116,10.1596,5.2745,15.4341,0.180192,0.054829,1.0,0.367715,12.82,56,5
PCDH10,57575,Epilepsy,ClinVar_NULL,12,69,8.8966,6.024,14.9206,0.288858,0.145714,1.0,0.367712,12.81,44,6
ASXL1,171023,Abnormal brain morphology,OMIM_605039,17,22,8.3941,7.6731,16.0672,0.161309,0.107976,1.0,0.367698,12.8,21,10
BRCA1,672,Breast carcinoma,OMIM_PS109400,46,26,6.958,7.4321,14.39,0.340199,0.381393,1.0,0.367662,12.8,18,24
DEPDC5,9681,Seizure,MedGen_C0036572,9,116,9.3116,5.2745,14.5861,0.277921,0.194819,1.0,0.367648,12.79,57,8
DSPP,1834,Aortic dilatation,MedGen_C0265004,41,3,7.124,10.5475,17.6715,0.103801,0.281329,0.0,0.367621,12.79,3,17
ZNF423,23090,Retinal dystrophy,ClinVar_NULL,5,252,10.1596,4.1552,14.3148,0.264389,0.191798,1.0,0.367596,12.78,89,5
COL18A1,80781,Retinal dystrophy,ClinVar_NULL,6,252,9.8966,4.1552,14.0518,0.294636,0.235292,1.0,0.367574,12.78,90,4
CDK5RAP2,55755,Intellectual disability,ClinVar_NULL,3,498,10.8966,3.1725,14.0691,0.300823,0.12723,1.0,0.36757,12.77,40,3
CACNA2D1,781,Cardiovascular phenotype,MedGen_CN230736,6,186,9.8966,4.5933,14.4899,0.208436,0.252245,1.0,0.367537,12.76,59,5
TRPM4,54795,Primary dilated cardiomyopathy,OMIM_604559,17,86,8.3941,5.7062,14.1003,0.321989,0.33141,1.0,0.367433,12.76,61,16
AP3B2,8120,Intellectual disability,ClinVar_NULL,3,498,10.8966,3.1725,14.0691,0.299738,0.127893,1.0,0.367418,12.75,41,3
PIK3CA,5290,Focal-onset seizure,OMIM_300088,59,5,6.5989,9.8106,16.4095,0.08611,0.30243,1.0,0.367383,12.75,4,10
MYL2,4633,Myopathy,MedGen_10135,10,50,9.1596,6.4886,15.6483,0.183247,0.097152,1.0,0.367375,12.74,26,9
NF2,4771,Neoplasm,ClinVar_NULL,8,67,9.4815,6.0664,15.548,0.143543,0.141551,1.0,0.367366,12.74,15,7
ANKRD1,27063,Cardiovascular phenotype,MedGen_CN230736,10,186,9.1596,4.5933,13.753,0.292729,0.373757,1.0,0.367282,12.73,60,10
STK11,6794,Malignant tumor of breast,MedGen_C0027672,21,45,8.0892,6.6406,14.7299,0.246642,0.3193,1.0,0.367178,12.73,18,16
DNM2,1785,Abnormality of the musculature,OMIM_PS236670,14,36,8.6742,6.9626,15.6368,0.162315,0.173155,1.0,0.367177,12.72,24,12
RORA,6095,Hearing loss,ClinVar_NULL,8,63,9.4815,6.1552,15.6368,0.19137,0.056765,1.0,0.367133,12.71,42,7
DNMT3A,1788,Autism spectrum disorder,MedGen_C1510586,11,55,9.0221,6.3511,15.3733,0.230936,0.106896,1.0,0.367133,12.71,38,6
WFS1,7466,Sensorineural hearing loss disorder,ClinVar_NULL,20,20,8.1596,7.8106,15.9702,0.180857,0.122383,1.0,0.366983,12.7,18,7
MAPT,4137,Parkinson disease,ClinVar_NULL,14,32,8.6742,7.1325,15.8067,0.170701,0.123041,1.0,0.366981,12.7,23,11
LRP5,4041,Osteogenesis imperfecta,ClinVar_NULL,16,27,8.4815,7.3776,15.8592,0.185036,0.110456,1.0,0.36693,12.69,17,12
F5,2153,Abnormal bleeding,MedGen_C1458140,12,33,8.8966,7.0881,15.9847,0.115671,0.135043,1.0,0.366922,12.69,27,9
ALMS1,7840,Leukodystrophy,MedGen_6070,19,18,8.2336,7.9626,16.1962,0.175427,0.07156,1.0,0.366883,12.68,11,6
RNASE3,6037,Cardiovascular phenotype,MedGen_CN230736,8,186,9.4815,4.5933,14.0749,0.241364,0.337447,1.0,0.366881,12.67,61,8
SCAF4,57466,Neurodevelopmental disorder,ClinVar_NULL,4,263,10.4815,4.0936,14.5751,0.302657,0.047691,1.0,0.366798,12.67,76,3
SYNGAP1,8831,Complex neurodevelopmental disorder,ClinVar_NULL,17,28,8.3941,7.3251,15.7192,0.212666,0.112537,1.0,0.366796,12.66,22,11
KIF11,3832,Neurodevelopmental delay,ClinVar_NULL,6,86,9.8966,5.7062,15.6028,0.175884,0.043251,1.0,0.366762,12.66,51,4
LMNA,4000,Sudden unexplained death,MedGen_C0007194,42,15,7.0892,8.2256,15.3148,0.306832,0.202185,1.0,0.366747,12.65,15,8
SCN9A,6335,Self-limited epilepsy,ClinVar_NULL,22,18,8.0221,7.9626,15.9847,0.138298,0.187863,1.0,0.366746,12.65,18,7
MAP1B,4131,Autism spectrum disorder,MedGen_C1510586,9,55,9.3116,6.3511,15.6628,0.172782,0.089953,1.0,0.366726,12.64,39,6
PIK3CA,5290,Lip and oral cavity carcinoma,ClinVar_NULL,59,6,6.5989,9.5475,16.1464,0.127625,0.302412,1.0,0.366723,12.64,5,11
UBE3A,7337,Neurodevelopmental disorder,ClinVar_NULL,5,263,10.1596,4.0936,14.2532,0.334704,0.107184,1.0,0.366699,12.63,77,4
VHL,7428,Diffuse midline glioma,ClinVar_NULL,21,17,8.0892,8.045,16.1343,0.109429,0.185644,1.0,0.36657,12.62,13,12
RAG1,5896,Primary ciliary dyskinesia,MedGen_3467,10,52,9.1596,6.4321,15.5917,0.209029,0.071203,1.0,0.366561,12.62,29,8
BRCA2,675,Malignant tumor of esophagus,ClinVar_NULL,66,5,6.4372,9.8106,16.2477,0.181757,0.222136,1.0,0.366533,12.61,4,21
BRAT1,221927,Neurodevelopmental disorder,ClinVar_NULL,5,263,10.1596,4.0936,14.2532,0.33149,0.110491,1.0,0.366509,12.61,78,3
PLEC,5339,Primary dilated cardiomyopathy,OMIM_604559,7,86,9.6742,5.7062,15.3804,0.159392,0.134879,1.0,0.366502,12.6,62,7
TERT,7015,Malignant tumor of urinary bladder,MedGen_CN130014,24,17,7.8966,8.045,15.9416,0.154528,0.186434,1.0,0.366464,12.6,7,12
CTNNB1,1499,Developmental disorder,MedGen_C0008073,15,30,8.5747,7.2256,15.8003,0.190606,0.104758,1.0,0.366453,12.59,23,8
FLNC,2318,Abnormality of the musculature,OMIM_PS236670,17,36,8.3941,6.9626,15.3567,0.216297,0.186763,1.0,0.366436,12.58,25,16
SMARCA4,6597,Hereditary cancer,ClinVar_NULL,18,34,8.3116,7.045,15.3567,0.204243,0.210564,1.0,0.366396,12.58,18,10
RYR2,6262,Long QT syndrome,MedGen_44193,25,54,7.8377,6.3776,14.2153,0.343803,0.324555,1.0,0.366367,12.57,39,20
TSC1,7248,Malignant tumor of urinary bladder,MedGen_CN130014,21,17,8.0892,8.045,16.1343,0.12911,0.15822,1.0,0.36634,12.57,8,10
ROBO1,6091,Neurodevelopmental delay,ClinVar_NULL,6,86,9.8966,5.7062,15.6028,0.166208,0.053825,1.0,0.36631,12.56,52,6
NF1,4763,Precursor B-cell acute lymphoblastic leukemia,ClinVar_NULL,48,3,6.8966,10.5475,17.4441,0.098548,0.354106,0.0,0.366298,12.56,2,13
SPAST,6683,Tip-toe gait,MedGen_C0427144,15,24,8.5747,7.5475,16.1222,0.115467,0.132041,1.0,0.366248,12.55,19,10
SCN5A,6331,Arrhythmogenic right ventricular cardiomyopathy,ClinVar_NULL,37,31,7.2721,7.1783,14.4504,0.363318,0.299484,1.0,0.366205,12.55,25,21
CLN6,54982,Abnormality of the nervous system,ClinVar_NULL,8,55,9.4815,6.3511,15.8327,0.13641,0.081395,1.0,0.366176,12.54,29,8
