disease_id,drug_id,gene_id,gene_name,disease_name,drug_name
H00731,D00631,3767,(RefSeq) ATP-sensitive inward rectifier potassium channel 11 isoform 1,Atrial fibrillation,Bepridil hydrochloride (USAN)
H00731,D00631,3768,(RefSeq) ATP-sensitive inward rectifier potassium channel 12,Atrial fibrillation,Bepridil hydrochloride (USAN)
H00731,D00631,476,(RefSeq) sodium/potassium-transporting ATPase subunit alpha-1 isoform a,Atrial fibrillation,Bepridil hydrochloride (USAN)
H00731,D00631,477,(RefSeq) sodium/potassium-transporting ATPase subunit alpha-2 precursor,Atrial fibrillation,Bepridil hydrochloride (USAN)
H00731,D00631,478,(RefSeq) sodium/potassium-transporting ATPase subunit alpha-3 isoform 1,Atrial fibrillation,Bepridil hydrochloride (USAN)
H00731,D00631,480,(RefSeq) sodium/potassium-transporting ATPase subunit alpha-4 isoform 1,Atrial fibrillation,Bepridil hydrochloride (USAN)
H01632,D00631,775,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1C isoform 18,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,776,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1D isoform b,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,778,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1F isoform 1,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,779,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1S,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,8911,(RefSeq) voltage-dependent T-type calcium channel subunit alpha-1I isoform a,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,8912,(RefSeq) voltage-dependent T-type calcium channel subunit alpha-1H isoform a,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,8913,(RefSeq) voltage-dependent T-type calcium channel subunit alpha-1G isoform 1,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,3757,(RefSeq) voltage-gated inwardly rectifying potassium channel KCNH2 isoform a,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,3784,(RefSeq) potassium voltage-gated channel subfamily KQT member 1 isoform 1,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,3741,(RefSeq) potassium voltage-gated channel subfamily A member 5,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,3752,(RefSeq) A-type voltage-gated potassium channel KCND3 isoform 1,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,3760,(RefSeq) G protein-activated inward rectifier potassium channel 1 isoform 1,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,3762,(RefSeq) G protein-activated inward rectifier potassium channel 4,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,3764,(RefSeq) ATP-sensitive inward rectifier potassium channel 8,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,3767,(RefSeq) ATP-sensitive inward rectifier potassium channel 11 isoform 1,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,3768,(RefSeq) ATP-sensitive inward rectifier potassium channel 12,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,476,(RefSeq) sodium/potassium-transporting ATPase subunit alpha-1 isoform a,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,477,(RefSeq) sodium/potassium-transporting ATPase subunit alpha-2 precursor,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,478,(RefSeq) sodium/potassium-transporting ATPase subunit alpha-3 isoform 1,Angina pectoris,Bepridil hydrochloride (USAN)
H01632,D00631,480,(RefSeq) sodium/potassium-transporting ATPase subunit alpha-4 isoform 1,Angina pectoris,Bepridil hydrochloride (USAN)
H01813,D00354,6323,(RefSeq) sodium channel protein type 1 subunit alpha isoform 1,Lennox-Gastaut syndrome,Lamotrigine (JAN/USP/INN)
H01813,D00354,6326,(RefSeq) sodium channel protein type 2 subunit alpha isoform 1,Lennox-Gastaut syndrome,Lamotrigine (JAN/USP/INN)
H01813,D00354,6328,(RefSeq) sodium channel protein type 3 subunit alpha isoform 2,Lennox-Gastaut syndrome,Lamotrigine (JAN/USP/INN)
H01813,D00354,6329,(RefSeq) sodium channel protein type 4 subunit alpha,Lennox-Gastaut syndrome,Lamotrigine (JAN/USP/INN)
H01813,D00354,6331,(RefSeq) sodium channel protein type 5 subunit alpha isoform a,Lennox-Gastaut syndrome,Lamotrigine (JAN/USP/INN)
H01813,D00354,6334,(RefSeq) sodium channel protein type 8 subunit alpha isoform 3,Lennox-Gastaut syndrome,Lamotrigine (JAN/USP/INN)
H01813,D00354,6335,(RefSeq) sodium channel protein type 9 subunit alpha isoform 2,Lennox-Gastaut syndrome,Lamotrigine (JAN/USP/INN)
H01813,D00354,6336,(RefSeq) sodium channel protein type 10 subunit alpha isoform 1,Lennox-Gastaut syndrome,Lamotrigine (JAN/USP/INN)
H01813,D00354,11280,(RefSeq) sodium channel protein type 11 subunit alpha,Lennox-Gastaut syndrome,Lamotrigine (JAN/USP/INN)
H01653,D00354,6323,(RefSeq) sodium channel protein type 1 subunit alpha isoform 1,Bipolar disorder,Lamotrigine (JAN/USP/INN)
H01653,D00354,6326,(RefSeq) sodium channel protein type 2 subunit alpha isoform 1,Bipolar disorder,Lamotrigine (JAN/USP/INN)
H01653,D00354,6328,(RefSeq) sodium channel protein type 3 subunit alpha isoform 2,Bipolar disorder,Lamotrigine (JAN/USP/INN)
H01653,D00354,6329,(RefSeq) sodium channel protein type 4 subunit alpha,Bipolar disorder,Lamotrigine (JAN/USP/INN)
H01653,D00354,6331,(RefSeq) sodium channel protein type 5 subunit alpha isoform a,Bipolar disorder,Lamotrigine (JAN/USP/INN)
H01653,D00354,6334,(RefSeq) sodium channel protein type 8 subunit alpha isoform 3,Bipolar disorder,Lamotrigine (JAN/USP/INN)
H01653,D00354,6335,(RefSeq) sodium channel protein type 9 subunit alpha isoform 2,Bipolar disorder,Lamotrigine (JAN/USP/INN)
H01653,D00354,6336,(RefSeq) sodium channel protein type 10 subunit alpha isoform 1,Bipolar disorder,Lamotrigine (JAN/USP/INN)
H01653,D00354,11280,(RefSeq) sodium channel protein type 11 subunit alpha,Bipolar disorder,Lamotrigine (JAN/USP/INN)
H01669,D11063,846,(RefSeq) extracellular calcium-sensing receptor isoform 2 precursor,Secondary hyperparathyroidism,Evocalcet (JAN/INN)
H01445,D00094,5371,(RefSeq) protein PML isoform 1,Acne vulgaris,Tretinoin (JAN/USP/INN)
H01445,D00094,5914,(RefSeq) retinoic acid receptor alpha isoform 1,Acne vulgaris,Tretinoin (JAN/USP/INN)
H01445,D00094,5915,(RefSeq) retinoic acid receptor beta isoform 3,Acne vulgaris,Tretinoin (JAN/USP/INN)
H01445,D00094,5916,(RefSeq) retinoic acid receptor gamma isoform 1,Acne vulgaris,Tretinoin (JAN/USP/INN)
H00003,D00094,5371,(RefSeq) protein PML isoform 1,Acute myeloid leukemia,Tretinoin (JAN/USP/INN)
H00003,D00094,5914,(RefSeq) retinoic acid receptor alpha isoform 1,Acute myeloid leukemia,Tretinoin (JAN/USP/INN)
H00003,D00094,5915,(RefSeq) retinoic acid receptor beta isoform 3,Acute myeloid leukemia,Tretinoin (JAN/USP/INN)
H00003,D00094,5916,(RefSeq) retinoic acid receptor gamma isoform 1,Acute myeloid leukemia,Tretinoin (JAN/USP/INN)
H01609,D00457,2554,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-1 precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,2555,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-2 isoform a precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,2556,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-3 precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,2557,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-4 isoform 1 precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,2558,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-5 precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,2559,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-6 precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,2560,(RefSeq) gamma-aminobutyric acid receptor subunit beta-1 precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,2561,(RefSeq) gamma-aminobutyric acid receptor subunit beta-2 isoform 1 precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,2562,(RefSeq) gamma-aminobutyric acid receptor subunit beta-3 isoform 1 precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,2563,(RefSeq) gamma-aminobutyric acid receptor subunit delta precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,2564,(RefSeq) gamma-aminobutyric acid receptor subunit epsilon precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,2565,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-1 precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,2566,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-2 isoform 1 precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,2567,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-3 isoform 1 precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,2568,(RefSeq) gamma-aminobutyric acid receptor subunit pi isoform 1 precursor,Insomnia,Quazepam (JAN/USP/INN)
H01609,D00457,55879,(RefSeq) gamma-aminobutyric acid receptor subunit theta precursor,Insomnia,Quazepam (JAN/USP/INN)
H00079,D00687,154,(RefSeq) beta-2 adrenergic receptor,Asthma,Salmeterol xinafoate (JAN/USP)
H01714,D00687,154,(RefSeq) beta-2 adrenergic receptor,Chronic obstructive pulmonary disease (COPD),Salmeterol xinafoate (JAN/USP)
H01656,D01132,5914,(RefSeq) retinoic acid receptor alpha isoform 1,Psoriasis,Tazarotene (JAN/USAN/INN)
H01656,D01132,5915,(RefSeq) retinoic acid receptor beta isoform 3,Psoriasis,Tazarotene (JAN/USAN/INN)
H01656,D01132,5916,(RefSeq) retinoic acid receptor gamma isoform 1,Psoriasis,Tazarotene (JAN/USAN/INN)
H01656,D01132,6257,(RefSeq) retinoic acid receptor RXR-beta isoform 2,Psoriasis,Tazarotene (JAN/USAN/INN)
H01445,D01132,5914,(RefSeq) retinoic acid receptor alpha isoform 1,Acne vulgaris,Tazarotene (JAN/USAN/INN)
H01445,D01132,5915,(RefSeq) retinoic acid receptor beta isoform 3,Acne vulgaris,Tazarotene (JAN/USAN/INN)
H01445,D01132,5916,(RefSeq) retinoic acid receptor gamma isoform 1,Acne vulgaris,Tazarotene (JAN/USAN/INN)
H01445,D01132,6257,(RefSeq) retinoic acid receptor RXR-beta isoform 2,Acne vulgaris,Tazarotene (JAN/USAN/INN)
H01600,D01231,1128,(RefSeq) muscarinic acetylcholine receptor M1,Parkinsonian syndrome,Piroheptine hydrochloride (JAN)
H01600,D01231,1129,(RefSeq) muscarinic acetylcholine receptor M2,Parkinsonian syndrome,Piroheptine hydrochloride (JAN)
H01600,D01231,1131,(RefSeq) muscarinic acetylcholine receptor M3,Parkinsonian syndrome,Piroheptine hydrochloride (JAN)
H01600,D01231,1132,(RefSeq) muscarinic acetylcholine receptor M4,Parkinsonian syndrome,Piroheptine hydrochloride (JAN)
H01600,D01231,1133,(RefSeq) muscarinic acetylcholine receptor M5,Parkinsonian syndrome,Piroheptine hydrochloride (JAN)
H01633,D01604,775,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1C isoform 18,High blood pressure,Efonidipine hydrochloride ethanolate (JAN)
H01633,D01604,776,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1D isoform b,High blood pressure,Efonidipine hydrochloride ethanolate (JAN)
H01633,D01604,778,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1F isoform 1,High blood pressure,Efonidipine hydrochloride ethanolate (JAN)
H01633,D01604,779,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1S,High blood pressure,Efonidipine hydrochloride ethanolate (JAN)
H01632,D01604,775,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1C isoform 18,Angina pectoris,Efonidipine hydrochloride ethanolate (JAN)
H01632,D01604,776,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1D isoform b,Angina pectoris,Efonidipine hydrochloride ethanolate (JAN)
H01632,D01604,778,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1F isoform 1,Angina pectoris,Efonidipine hydrochloride ethanolate (JAN)
H01632,D01604,779,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1S,Angina pectoris,Efonidipine hydrochloride ethanolate (JAN)
H01649,D01520,1813,(RefSeq) D(2) dopamine receptor isoform long,Schizophrenia,Levomepromazine hydrochloride (JAN/USAN)
H01653,D01520,1813,(RefSeq) D(2) dopamine receptor isoform long,Bipolar disorder,Levomepromazine hydrochloride (JAN/USAN)
H01646,D01520,1813,(RefSeq) D(2) dopamine receptor isoform long,Major depressive disorder,Levomepromazine hydrochloride (JAN/USAN)
H01632,D00517,2977,(RefSeq) guanylate cyclase soluble subunit alpha-2 isoform 2,Angina pectoris,Amyl nitrite (JP18/USP)
H01632,D00517,2982,(RefSeq) guanylate cyclase soluble subunit alpha-1 isoform A,Angina pectoris,Amyl nitrite (JP18/USP)
H01632,D00517,2983,(RefSeq) guanylate cyclase soluble subunit beta-1 isoform 2,Angina pectoris,Amyl nitrite (JP18/USP)
H01495,D00520,3269,(RefSeq) histamine H1 receptor,Meniere disease,Dimenhydrinate (JP18/USP/INN)
H01633,D00523,185,(RefSeq) type-1 angiotensin II receptor,High blood pressure,Irbesartan (JP18/USP/INN)
H01456,D00523,185,(RefSeq) type-1 angiotensin II receptor,Diabetic nephropathy,Irbesartan (JP18/USP/INN)
H00057,D00558,1644,(RefSeq) aromatic-L-amino-acid decarboxylase isoform 1,Parkinson disease,Carbidopa (USP)
H01600,D00558,1644,(RefSeq) aromatic-L-amino-acid decarboxylase isoform 1,Parkinsonian syndrome,Carbidopa (USP)
H01532,D00570,10381,(RefSeq) tubulin beta-3 chain isoform 1,Gout,Colchicine (JP18/USP)
H01532,D00570,10382,(RefSeq) tubulin beta-4A chain isoform 3,Gout,Colchicine (JP18/USP)
H01532,D00570,10383,(RefSeq) tubulin beta-4B chain,Gout,Colchicine (JP18/USP)
H01532,D00570,203068,(RefSeq) tubulin beta chain isoform b,Gout,Colchicine (JP18/USP)
H01532,D00570,347688,(RefSeq) tubulin beta-8 chain isoform 1,Gout,Colchicine (JP18/USP)
H01532,D00570,347733,(RefSeq) tubulin beta-2B chain,Gout,Colchicine (JP18/USP)
H01532,D00570,7280,(RefSeq) tubulin beta-2A chain isoform 1,Gout,Colchicine (JP18/USP)
H01532,D00570,81027,(RefSeq) tubulin beta-1 chain,Gout,Colchicine (JP18/USP)
H01532,D00570,84617,(RefSeq) tubulin beta-6 chain isoform 1,Gout,Colchicine (JP18/USP)
H00288,D00570,10381,(RefSeq) tubulin beta-3 chain isoform 1,Familial Mediterranean fever,Colchicine (JP18/USP)
H00288,D00570,10382,(RefSeq) tubulin beta-4A chain isoform 3,Familial Mediterranean fever,Colchicine (JP18/USP)
H00288,D00570,10383,(RefSeq) tubulin beta-4B chain,Familial Mediterranean fever,Colchicine (JP18/USP)
H00288,D00570,203068,(RefSeq) tubulin beta chain isoform b,Familial Mediterranean fever,Colchicine (JP18/USP)
H00288,D00570,347688,(RefSeq) tubulin beta-8 chain isoform 1,Familial Mediterranean fever,Colchicine (JP18/USP)
H00288,D00570,347733,(RefSeq) tubulin beta-2B chain,Familial Mediterranean fever,Colchicine (JP18/USP)
H00288,D00570,7280,(RefSeq) tubulin beta-2A chain isoform 1,Familial Mediterranean fever,Colchicine (JP18/USP)
H00288,D00570,81027,(RefSeq) tubulin beta-1 chain,Familial Mediterranean fever,Colchicine (JP18/USP)
H00288,D00570,84617,(RefSeq) tubulin beta-6 chain isoform 1,Familial Mediterranean fever,Colchicine (JP18/USP)
H01299,D01583,7124,(RefSeq) tumor necrosis factor,Idiopathic pulmonary fibrosis,Pirfenidone (JAN/USAN/INN)
H01299,D01583,3552,(RefSeq) interleukin-1 alpha precursor,Idiopathic pulmonary fibrosis,Pirfenidone (JAN/USAN/INN)
H01299,D01583,3553,(RefSeq) interleukin-1 beta proprotein,Idiopathic pulmonary fibrosis,Pirfenidone (JAN/USAN/INN)
H01299,D01583,3569,(RefSeq) interleukin-6 isoform 1 precursor,Idiopathic pulmonary fibrosis,Pirfenidone (JAN/USAN/INN)
H01299,D01583,6347,(RefSeq) C-C motif chemokine 2 precursor,Idiopathic pulmonary fibrosis,Pirfenidone (JAN/USAN/INN)
H01299,D01583,3586,(RefSeq) interleukin-10 isoform 1 precursor,Idiopathic pulmonary fibrosis,Pirfenidone (JAN/USAN/INN)
H01649,D00793,1813,(RefSeq) D(2) dopamine receptor isoform long,Schizophrenia,Fluphenazine decanoate (JAN/USP)
H01649,D00798,1813,(RefSeq) D(2) dopamine receptor isoform long,Schizophrenia,Thioridazine hydrochloride (JP18/USP)
H01598,D00986,4306,(RefSeq) mineralocorticoid receptor isoform 1,Addison disease,Fludrocortisone acetate (JP18/USP)
H01594,D00998,43,(RefSeq) acetylcholinesterase isoform E4-E6 precursor,Myasthenia gravis,Neostigmine methylsulfate (JP18/USP)
H00630,D01146,4790,(RefSeq) nuclear factor NF-kappa-B p105 subunit isoform 2 proprotein,Rheumatoid arthritis,Iguratimod (JAN/INN)
H01646,D00812,6530,(RefSeq) sodium-dependent noradrenaline transporter isoform 2,Major depressive disorder,Desipramine hydrochloride (JAN/USP)
H01646,D00812,6532,(RefSeq) sodium-dependent serotonin transporter,Major depressive disorder,Desipramine hydrochloride (JAN/USP)
H01633,D02045,775,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1C isoform 18,High blood pressure,Benidipine hydrochloride (JP18)
H01633,D02045,776,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1D isoform b,High blood pressure,Benidipine hydrochloride (JP18)
H01633,D02045,778,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1F isoform 1,High blood pressure,Benidipine hydrochloride (JP18)
H01633,D02045,779,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1S,High blood pressure,Benidipine hydrochloride (JP18)
H01632,D02045,775,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1C isoform 18,Angina pectoris,Benidipine hydrochloride (JP18)
H01632,D02045,776,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1D isoform b,Angina pectoris,Benidipine hydrochloride (JP18)
H01632,D02045,778,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1F isoform 1,Angina pectoris,Benidipine hydrochloride (JP18)
H01632,D02045,779,(RefSeq) voltage-dependent L-type calcium channel subunit alpha-1S,Angina pectoris,Benidipine hydrochloride (JP18)
H01611,D02095,4988,(RefSeq) mu-type opioid receptor isoform MOR-1,Alcohol dependence,Naltrexone hydrochloride (USP)
H01611,D02095,4985,(RefSeq) delta-type opioid receptor,Alcohol dependence,Naltrexone hydrochloride (USP)
H01611,D02095,4986,(RefSeq) kappa-type opioid receptor isoform 1,Alcohol dependence,Naltrexone hydrochloride (USP)
H00028,D02115,1719,(RefSeq) dihydrofolate reductase isoform 1,Choriocarcinoma,Methotrexate sodium
H00028,D02115,200895,"(RefSeq) dihydrofolate reductase 2, mitochondrial",Choriocarcinoma,Methotrexate sodium
H00031,D02115,1719,(RefSeq) dihydrofolate reductase isoform 1,Breast cancer,Methotrexate sodium
H00031,D02115,200895,"(RefSeq) dihydrofolate reductase 2, mitochondrial",Breast cancer,Methotrexate sodium
H02420,D02115,1719,(RefSeq) dihydrofolate reductase isoform 1,Head and neck cancer,Methotrexate sodium
H02420,D02115,200895,"(RefSeq) dihydrofolate reductase 2, mitochondrial",Head and neck cancer,Methotrexate sodium
H01463,D02115,1719,(RefSeq) dihydrofolate reductase isoform 1,Mycosis fungoides,Methotrexate sodium
H01463,D02115,200895,"(RefSeq) dihydrofolate reductase 2, mitochondrial",Mycosis fungoides,Methotrexate sodium
H00013,D02115,1719,(RefSeq) dihydrofolate reductase isoform 1,Small cell lung cancer,Methotrexate sodium
H00013,D02115,200895,"(RefSeq) dihydrofolate reductase 2, mitochondrial",Small cell lung cancer,Methotrexate sodium
H00014,D02115,1719,(RefSeq) dihydrofolate reductase isoform 1,Non-small cell lung cancer,Methotrexate sodium
H00014,D02115,200895,"(RefSeq) dihydrofolate reductase 2, mitochondrial",Non-small cell lung cancer,Methotrexate sodium
H02418,D02115,1719,(RefSeq) dihydrofolate reductase isoform 1,Non-Hodgkin lymphoma,Methotrexate sodium
H02418,D02115,200895,"(RefSeq) dihydrofolate reductase 2, mitochondrial",Non-Hodgkin lymphoma,Methotrexate sodium
H01656,D02115,1719,(RefSeq) dihydrofolate reductase isoform 1,Psoriasis,Methotrexate sodium
H01656,D02115,200895,"(RefSeq) dihydrofolate reductase 2, mitochondrial",Psoriasis,Methotrexate sodium
H00630,D02115,1719,(RefSeq) dihydrofolate reductase isoform 1,Rheumatoid arthritis,Methotrexate sodium
H00630,D02115,200895,"(RefSeq) dihydrofolate reductase 2, mitochondrial",Rheumatoid arthritis,Methotrexate sodium
