Gene,Gene_ID,Gene_OMIM,Disease,Disease_OMIM,OMIM_PhenoClass,Gene_Degree,Disease_Degree,Gene_IC,Disease_IC,Combined_IC,Gene_Network_Score,Dis_Network_Score,PhenotypeClass,GMT_Confirmed,RevGMT_Confirmed,Probability_Score,Percentile,Rank_Gene_for_Disease,Rank_Disease_for_Gene
MRT24,100852402,OMIM:614345,"mental retardation, autosomal recessive 24",OMIM:614345,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MRT25,100852403,OMIM:614346,"mental retardation, autosomal recessive 25",OMIM:614346,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
LNCR1,450093,OMIM:608935,{lung cancer susceptibility},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
LNCR5,100682395,OMIM:614210,{lung cancer susceptibility 5},OMIM:614210,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
LNCR4,100271693,OMIM:612593,{lung cancer susceptibility 4},OMIM:612593,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
LNCR3,100271687,OMIM:612571,{lung cancer susceptibility 3},OMIM:612571,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
HDLCQ5,100188818,OMIM:610761,[high density lipoprotein cholesterol level qtl 5],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
HDLCQ4,100188806,OMIM:610239,[high density lipoprotein cholesterol level qtl 4],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
HDLCQ2,353127,OMIM:607053,[high density lipoprotein cholesterol level qtl 2],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
OPA5,692222,OMIM:610708,optic atrophy 5,OMIM:610708,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
OPA6,777778,OMIM:258500,optic atrophy 6,OMIM:258500,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
HDLCQ1,192144,OMIM:606613,[high density lipoprotein cholesterol level qtl 1],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
HCHGQ3,100381206,OMIM:613284,[hematocrit/hemoglobin quantitative trait locus 3],OMIM:613284,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
HCHGQ2,100381205,OMIM:609320,[hematocrit/hemoglobin quantitative trait locus 2],OMIM:609320,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
HCHGQ1,100381204,OMIM:609319,[hematocrit/hemoglobin quantitative trait locus 1],OMIM:609319,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MRT10,100101425,OMIM:611096,"mental retardation, autosomal recessive 10/20",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
HSR,338386,OMIM:139900,[handedness],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
OPA4,58156,OMIM:605293,optic atrophy-4,OMIM:605293,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
GGT2,728441,OMIM:137181,"[gamma-glutamyltransferase, familial high serum]",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
FGQTL4,100499169,OMIM:613462,[fasting plasma glucose level qtl 4],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
FGQTL3,100379217,OMIM:613233,[fasting plasma glucose level qtl 3],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
FGQTL1,100499165,OMIM:612108,[fasting plasma glucose level qtl 1],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
FIQTL1,619503,OMIM:606035,[fasting insulin level quantitative trait locus 1],OMIM:606035,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMND6,100188797,OMIM:609876,[bone mineral density qtl 6],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SMAJ,101241900,OMIM:615048,"spinal muscular atrophy, jokela type",OMIM:615048,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
CMM4,474388,OMIM:608035,"{melanoma, cutaneous malignant, 4}",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMND10,100188883,OMIM:612113,[bone mineral density qtl 10],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MS3,100271695,OMIM:612595,"{multiple sclerosis, susceptibility to, 3}",OMIM:612595,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MRT32,100852400,OMIM:614339,"mental retardation, autosomal recessive 32",OMIM:614339,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MRT31,100852399,OMIM:614329,"mental retardation, autosomal recessive 31",OMIM:614329,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MS2,100271694,OMIM:612594,"{multiple sclerosis, susceptibility to, 2}",OMIM:612594,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
OTSC7,399516,OMIM:611572,otosclerosis 7,OMIM:611572,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMIQ6,449017,OMIM:608559,[body mass index qtl6],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
OTSC5,317682,OMIM:608787,otosclerosis 5,OMIM:608787,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
CMM7,100190932,OMIM:612263,"{melanoma, cutaneous malignant, 7}",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MRT30,100852401,OMIM:614342,"mental retardation, autosomal recessive 30",OMIM:614342,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
OTSC3,170532,OMIM:608244,otosclerosis 3,OMIM:608244,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MGR12,100188851,OMIM:611706,"{migraine, with or without aura, susceptibility to, 12}",OMIM:611706,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MGR8,100188790,OMIM:609570,"{migraine, susceptibility to, 8}",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MGR2,8249,OMIM:300125,"{migraine, familial typical, susceptibility to, 2}",OMIM:300125,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MGR4,338342,OMIM:607501,"{migraine without aura, susceptibility to, 4}",OMIM:607501,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MS4,100271696,OMIM:612596,"{multiple sclerosis, susceptibility to, 4}",OMIM:612596,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMIQ5,449016,OMIM:608558,[body mass index qtl5],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMIQ3,337895,OMIM:607446,[body mass index qtl3],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMIQ2,192149,OMIM:606643,[body mass index qtl2],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMIQ1,170815,OMIM:606641,[body mass index qtl1],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMIQ14,100233158,OMIM:612460,[body mass index qtl14],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMIQ13,100233157,OMIM:612459,[body mass index qtl13],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MTBSX,57789,OMIM:300259,"{mycobacerium tuberculosis, susceptibility, x-linked}",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMIQ15,100302719,OMIM:612967,[body mass index qtl 15],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MEHMO,8422,OMIM:300148,mehmo syndrome,-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MTBS2,100188829,OMIM:611046,"{mycobacterium tuberculosis, susceptibility to, 2}",OMIM:611046,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MTBS3,100302686,OMIM:612929,"{mycobacterium tuberculosis, susceptibility to, 3}",OMIM:612929,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
OTSC8,100151644,OMIM:612096,otosclerosis 8,OMIM:612096,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLI3,780906,OMIM:607134,"specific language impairment qtl, 3",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLI2,171014,OMIM:606712,"specific language impairment qtl, 2",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLI1,171013,OMIM:606711,"specific language impairment qtl, 1",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
LBMQTL1,100294719,OMIM:612729,[lean body mass qtl 1],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MGR5,387576,OMIM:607508,"{migraine with or without aura, susceptibility to, 5}",OMIM:607508,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MGR3,337892,OMIM:607498,"{migraine with or without aura, susceptibility to, 3}",OMIM:607498,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MGR1,192115,OMIM:157300,"{migraine with or without aura, susceptibility to, 1}",OMIM:157300,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMND4,554316,OMIM:300536,[bone mineral density qtl 4],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MRXSA,57791,OMIM:300261,"mental retardation syndrome, x-linked, armfield type",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SMAR,246751,OMIM:607088,"spinal muscular atrophy, chronic distal, autosomal recessive",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
ETL6,103106902,OMIM:615697,"epilepsy, familial temporal lobe, 6",OMIM:615697,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MRT29,100852393,OMIM:614333,"mental retardation, autosomal recessive 29",OMIM:614333,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
UVM1,170592,OMIM:606660,"{melanoma, uveal, susceptibility to, 1}",OMIM:606660,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
UVM2,170593,OMIM:606661,"{melanoma, uveal, susceptibility to, 2}",OMIM:606661,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MNRI,117192,OMIM:606190,"meningioma, radiation-induced",OMIM:606190,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MENAQ2,100302562,OMIM:612882,"{menarche, age at, qtl2}",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MENAQ3,100302563,OMIM:612883,"{menarche, age at, qtl3}",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MENAQ1,100188822,OMIM:610873,"{menarche, age at, qtl}",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SPGFX2,100820759,OMIM:309120,"spermatogenic failure, x-linked, 2",OMIM:309120,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
CILD4,408257,OMIM:608646,"ciliary dyskinesia, primary, 4",OMIM:608646,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
OTSC1,5012,OMIM:166800,otosclerosis 1,OMIM:166800,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMND5,554315,OMIM:609354,[bone mineral density qtl 5],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MENOQ1,494029,OMIM:300488,"{menopause, natural, age at, qtl1}",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MGR9,100415943,OMIM:609670,"{migraine with aura, susceptibility to, 9}",OMIM:609670,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MENOQ2,100302517,OMIM:612884,"{menopause, natural, age at, qtl2}",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MENOQ4,100302519,OMIM:612886,"{menopause, natural, age at, qtl4}",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MHW1,10386,OMIM:603663,{mental health wellness-1},OMIM:603663,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MHW2,50979,OMIM:603664,{mental health wellness-2},OMIM:603664,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMND3,246259,OMIM:606928,[bone mineral density qtl 3],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMND2,338027,OMIM:605833,[bone mineral density qtl 2],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
OTSC10,102723100,OMIM:615589,otosclerosis 10,OMIM:615589,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
OTSC2,93999,OMIM:605727,otosclerosis 2,OMIM:605727,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMND14,100294718,OMIM:612728,[bone mineral density qtl 14],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMND13,100294717,OMIM:612727,[bone mineral density qtl 13],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BMND11,100188884,OMIM:612114,[bone mineral density qtl 11],-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SPGF2,100653377,OMIM:108420,spermatogenic failure 2,OMIM:108420,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
HNP1,574045,OMIM:608026,hypertensive nephropathy,OMIM:608026,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MGR7,553992,OMIM:609179,"{migraine with aura, susceptibility to, 7}",OMIM:609179,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
MENOQ3,100302518,OMIM:612885,"{menopause, natural, age at, qtl3}",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
PSORS4,10547,OMIM:603935,{psoriasis susceptibility 4},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
ETL4,100144434,OMIM:611631,"epilepsy, familial temporal lobe, 4",OMIM:611631,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
POROK4,353147,OMIM:607728,"porokeratosis 4, disseminated superficial actinic",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DFNA31,347737,OMIM:608645,"deafness, autosomal dominant 31",OMIM:608645,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLEB8,100188804,OMIM:610066,"{systemic lupus erythematosus, susceptibility to, 8}",OMIM:610066,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLEB7,100188803,OMIM:610065,"{systemic lupus erythematosus, susceptibility to, 7}",OMIM:610065,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLEB5,100188798,OMIM:609903,"{systemic lupus erythematosus, susceptibility to, 5}",OMIM:609903,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLEB4,404714,OMIM:608437,"{systemic lupus erythematosus, susceptibility to, 4}",OMIM:608437,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLEB3,64695,OMIM:605480,"{systemic lupus erythematosus, susceptibility to, 3}",OMIM:605480,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DFNA30,23719,OMIM:606451,"deafness, autosomal dominant 30",OMIM:606451,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
POROK2,100196910,OMIM:175850,"porokeratosis 2, palmar, plantar, and disseminated",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DFNA27,23722,OMIM:612431,"deafness, autosomal dominant 27",OMIM:612431,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DEK,7913,OMIM:125264,"leukemia, acute nonlymphocytic",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLEB14,100322878,OMIM:613145,"{systemic lupus erythematosus, susceptibility to, 14}",OMIM:613145,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLEB13,100196918,OMIM:612378,"{systemic lupus erythematosus, susceptibility to, 13}",OMIM:612378,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLEB12,100190928,OMIM:612254,"{systemic lupus erythematosus, susceptibility to, 12}",OMIM:612254,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
PBX1,5087,OMIM:176310,"leukemia, acute pre-b-cell",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DURS1,10674,OMIM:126800,duane retraction syndrome 1,OMIM:126800,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DFNA33,29779,OMIM:614211,"deafness, autosomal dominant 33",OMIM:614211,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
POROK5,100190982,OMIM:612293,"porokeratosis 5, disseminated superficial actinic",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
BRCA3,60500,OMIM:605365,"?breast cancer, type 3",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
POROK6,100196911,OMIM:612353,porokeratosis 6,-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
IGAD1,10986,OMIM:137100,immunoglobulin a deficiency,-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DFNA59,100271924,OMIM:612642,"deafness, autosomal dominant 59",OMIM:612642,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DFNA58,100359395,OMIM:615654,"deafness, autosomal dominant 58",OMIM:615654,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
RPY,79051,OMIM:400004,"retinitis pigmentosa, y-linked",OMIM:400004,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DFNA54,448962,OMIM:615649,"deafness, autosomal dominant 54",OMIM:615649,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DFNA53,353347,OMIM:609965,"deafness, autosomal dominant 53",OMIM:609965,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DFNA52,170507,OMIM:607683,"deafness, autosomal dominant 52",OMIM:607683,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
HMGA2,8091,OMIM:600698,"leiomyoma, uterine, somatic",OMIM:150699,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
PAPA2,8103,OMIM:602085,"postaxial polydactyly, type a2",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DFNA49,317664,OMIM:608372,"deafness, autosomal dominant 49",OMIM:608372,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SORD,6652,OMIM:182500,"?cataract, congenital",-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DDD3,102997065,OMIM:615674,dowling-degos disease 3,OMIM:615674,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DFNA47,246289,OMIM:608652,"deafness, autosomal dominant 47",OMIM:608652,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
DFNA43,192676,OMIM:608394,"deafness, autosomal dominant 43",OMIM:608394,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
POROK7,101101698,OMIM:614714,porokeratosis 7,-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLEN3,282849,OMIM:607967,"{systemic lupus erythematosus with nephritis, susceptibility to, 3}",OMIM:607967,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLEN2,192679,OMIM:607966,"{systemic lupus erythematosus with nephritis, susceptibility to, 2}",OMIM:607966,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLEN1,192677,OMIM:607965,"{systemic lupus erythematosus with nephritis, susceptibility to, 1}",OMIM:607965,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
SLEH1,170682,OMIM:607279,{systemic lupus erythematosus with hemolytic anemia},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL4,282550,OMIM:606258,{stature qtl 4},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL3,282549,OMIM:606257,{stature qtl 3},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL2,192143,OMIM:606256,{stature qtl 2},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL24,100529223,OMIM:613549,{stature qtl 24},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL23,100529222,OMIM:613548,{stature qtl 23},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL22,100529227,OMIM:613547,{stature qtl 22},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL21,100502568,OMIM:613440,{stature qtl 21},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL20,100302685,OMIM:612894,{stature qtl 20},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL19,100302684,OMIM:612893,{stature qtl 19},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL18,100302683,OMIM:612892,{stature qtl 18},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL17,100301526,OMIM:612737,{stature qtl 17},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL16,100270802,OMIM:612579,{stature qtl 16},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL15,100270801,OMIM:612578,{stature qtl 15},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL14,100270797,OMIM:612228,{stature qtl 14},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
STQTL13,100270796,OMIM:612226,{stature qtl 13},-666,2,1,1,12.5922,12.1526,24.7448,0.0,0.0,0.6,1.0,1.0,0.591176,18.92,1,1
